%time,Roll,Rollrange,Pitch,Pitchrange,Yaw,Yawrange,Airspeed,Airspeedrange,VelocityX,VelocityXrange,VelocityY,VelocityYrange,VelocityZ,VelocityZrange,Anomaly
1531946417734848426,45.71221161,from - 50 to 47.3,-0.616090357,from -19.3 to 22.93,-9.002571106,from -177.3 to 179.2,17.20680618,from 12.48 to 24.29,14.6163435,from -17.05 to 19.73,2.29189992,from -18.26 to 21.4,1.524087548,from -8.6 to 5.3,0
1531946417809885981,45.71221161,from - 50 to 47.3,-0.616090357,from -19.3 to 22.93,-9.002571106,from -177.3 to 179.2,17.33127022,from 12.48 to 24.29,14.57332611,from -17.05 to 19.73,2.798815489,from -18.26 to 21.4,1.494067788,from -8.6 to 5.3,0
1531946417826878876,45.71221161,from - 50 to 47.3,-0.616090357,from -19.3 to 22.93,-9.002571106,from -177.3 to 179.2,17.33127022,from 12.48 to 24.29,14.54148388,from -17.05 to 19.73,3.108352661,from -18.26 to 21.4,1.498474121,from -8.6 to 5.3,0
1531946417901145698,45.71221161,from - 50 to 47.3,-0.616090357,from -19.3 to 22.93,-9.002571106,from -177.3 to 179.2,17.47988701,from 12.48 to 24.29,14.50272274,from -17.05 to 19.73,3.419155359,from -18.26 to 21.4,1.497998595,from -8.6 to 5.3,0
1531946417920268948,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.4227314,from 12.48 to 24.29,14.4075079,from -17.05 to 19.73,4.08237648,from -18.26 to 21.4,1.494251251,from -8.6 to 5.3,0
1531946417971167018,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.4227314,from 12.48 to 24.29,14.38002586,from -17.05 to 19.73,4.253381729,from -18.26 to 21.4,1.482764244,from -8.6 to 5.3,0
1531946418025905630,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.4227314,from 12.48 to 24.29,14.25580215,from -17.05 to 19.73,4.922587872,from -18.26 to 21.4,1.411991239,from -8.6 to 5.3,0
1531946418104579567,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.58947945,from 12.48 to 24.29,14.1890316,from -17.05 to 19.73,5.226279736,from -18.26 to 21.4,1.397452354,from -8.6 to 5.3,0
1531946418127730103,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.61945915,from 12.48 to 24.29,14.00348473,from -17.05 to 19.73,5.866291523,from -18.26 to 21.4,1.410805345,from -8.6 to 5.3,0
1531946418203390803,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.61945915,from 12.48 to 24.29,13.89527798,from -17.05 to 19.73,6.170370579,from -18.26 to 21.4,1.446231723,from -8.6 to 5.3,0
1531946418240853250,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.52182198,from 12.48 to 24.29,13.78626251,from -17.05 to 19.73,6.454754829,from -18.26 to 21.4,1.495392442,from -8.6 to 5.3,0
1531946418319567878,41.92175293,from - 50 to 47.3,-1.872589588,from -19.3 to 22.93,4.036832333,from -177.3 to 179.2,17.52182198,from 12.48 to 24.29,13.55236053,from -17.05 to 19.73,7.013449669,from -18.26 to 21.4,1.597890854,from -8.6 to 5.3,0
1531946418369334979,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.29873848,from 12.48 to 24.29,13.4130373,from -17.05 to 19.73,7.317747593,from -18.26 to 21.4,1.631096721,from -8.6 to 5.3,0
1531946418403126597,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.29873848,from 12.48 to 24.29,13.17560482,from -17.05 to 19.73,7.815881252,from -18.26 to 21.4,1.629301429,from -8.6 to 5.3,0
1531946418481786671,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.41470718,from 12.48 to 24.29,13.00896263,from -17.05 to 19.73,8.152169228,from -18.26 to 21.4,1.594836831,from -8.6 to 5.3,0
1531946418517521675,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.59420204,from 12.48 to 24.29,12.47851944,from -17.05 to 19.73,9.084310532,from -18.26 to 21.4,1.42619729,from -8.6 to 5.3,0
1531946418567536798,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.59420204,from 12.48 to 24.29,12.27917194,from -17.05 to 19.73,9.389465332,from -18.26 to 21.4,1.363138914,from -8.6 to 5.3,0
1531946418621743637,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.80771065,from 12.48 to 24.29,12.17768192,from -17.05 to 19.73,9.540534019,from -18.26 to 21.4,1.319430947,from -8.6 to 5.3,0
1531946418740794909,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.80771065,from 12.48 to 24.29,11.87851524,from -17.05 to 19.73,9.97931385,from -18.26 to 21.4,1.161749125,from -8.6 to 5.3,0
1531946418781765772,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.9189682,from 12.48 to 24.29,11.43640804,from -17.05 to 19.73,10.54210758,from -18.26 to 21.4,0.94011718,from -8.6 to 5.3,0
1531946418815576119,40.70137405,from - 50 to 47.3,-4.410207748,from -19.3 to 22.93,20.57678032,from -177.3 to 179.2,17.9189682,from 12.48 to 24.29,11.33262253,from -17.05 to 19.73,10.66478157,from -18.26 to 21.4,0.892539918,from -8.6 to 5.3,0
1531946418851244178,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,18.00240326,from 12.48 to 24.29,11.01319599,from -17.05 to 19.73,11.02182674,from -18.26 to 21.4,0.748497963,from -8.6 to 5.3,0
1531946418937060096,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,18.00240326,from 12.48 to 24.29,10.81334114,from -17.05 to 19.73,11.23897457,from -18.26 to 21.4,0.64251709,from -8.6 to 5.3,0
1531946418961201631,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,17.98383713,from 12.48 to 24.29,10.48731709,from -17.05 to 19.73,11.55875492,from -18.26 to 21.4,0.451989621,from -8.6 to 5.3,0
1531946419021083803,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,17.98383713,from 12.48 to 24.29,10.26911259,from -17.05 to 19.73,11.7636652,from -18.26 to 21.4,0.320283622,from -8.6 to 5.3,0
1531946419061280412,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,17.95743752,from 12.48 to 24.29,9.945033073,from -17.05 to 19.73,12.04919529,from -18.26 to 21.4,0.147702113,from -8.6 to 5.3,0
1531946419128501363,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,17.95743752,from 12.48 to 24.29,9.495304108,from -17.05 to 19.73,12.39714718,from -18.26 to 21.4,-0.099248283,from -8.6 to 5.3,0
1531946419162528580,37.57397842,from - 50 to 47.3,-1.657369971,from -19.3 to 22.93,35.14682007,from -177.3 to 179.2,17.95414543,from 12.48 to 24.29,9.385969162,from -17.05 to 19.73,12.47741985,from -18.26 to 21.4,-0.154603168,from -8.6 to 5.3,0
1531946419190835130,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.95414543,from 12.48 to 24.29,9.063688278,from -17.05 to 19.73,12.69000435,from -18.26 to 21.4,-0.305278599,from -8.6 to 5.3,0
1531946419291488072,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.8717041,from 12.48 to 24.29,8.857605934,from -17.05 to 19.73,12.81976032,from -18.26 to 21.4,-0.400343239,from -8.6 to 5.3,0
1531946419331682663,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.8717041,from 12.48 to 24.29,8.537290573,from -17.05 to 19.73,13.00306225,from -18.26 to 21.4,-0.553261459,from -8.6 to 5.3,0
1531946419372730172,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.76903152,from 12.48 to 24.29,8.32965374,from -17.05 to 19.73,13.11174488,from -18.26 to 21.4,-0.655821621,from -8.6 to 5.3,0
1531946419408718127,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.76903152,from 12.48 to 24.29,8.021092415,from -17.05 to 19.73,13.26046944,from -18.26 to 21.4,-0.800682545,from -8.6 to 5.3,0
1531946419493431634,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.70788765,from 12.48 to 24.29,7.826020718,from -17.05 to 19.73,13.34860134,from -18.26 to 21.4,-0.885574698,from -8.6 to 5.3,0
1531946419518688417,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.70788765,from 12.48 to 24.29,7.63577652,from -17.05 to 19.73,13.43156719,from -18.26 to 21.4,-0.971209824,from -8.6 to 5.3,0
1531946419578180357,30.39818382,from - 50 to 47.3,1.55046463,from -19.3 to 22.93,44.8105278,from -177.3 to 179.2,17.5786438,from 12.48 to 24.29,7.328927517,from -17.05 to 19.73,13.54149914,from -18.26 to 21.4,-1.118685246,from -8.6 to 5.3,0
1531946419630630940,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.5786438,from 12.48 to 24.29,7.128440857,from -17.05 to 19.73,13.61119652,from -18.26 to 21.4,-1.221529841,from -8.6 to 5.3,0
1531946419649736869,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.51571083,from 12.48 to 24.29,6.820092678,from -17.05 to 19.73,13.71318817,from -18.26 to 21.4,-1.381321311,from -8.6 to 5.3,0
1531946419729137647,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.51571083,from 12.48 to 24.29,6.511828423,from -17.05 to 19.73,13.79648018,from -18.26 to 21.4,-1.509888411,from -8.6 to 5.3,0
1531946419760743043,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.51571083,from 12.48 to 24.29,6.409292221,from -17.05 to 19.73,13.81623459,from -18.26 to 21.4,-1.549844146,from -8.6 to 5.3,0
1531946419818311382,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.36801338,from 12.48 to 24.29,6.132829666,from -17.05 to 19.73,13.86657238,from -18.26 to 21.4,-1.645635486,from -8.6 to 5.3,0
1531946419890180298,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.19571495,from 12.48 to 24.29,5.889214039,from -17.05 to 19.73,13.90212727,from -18.26 to 21.4,-1.730250597,from -8.6 to 5.3,0
1531946419906452563,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,17.19571495,from 12.48 to 24.29,5.635484219,from -17.05 to 19.73,13.93587112,from -18.26 to 21.4,-1.806560516,from -8.6 to 5.3,0
1531946419961179682,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,16.93459129,from 12.48 to 24.29,5.462352276,from -17.05 to 19.73,13.95016289,from -18.26 to 21.4,-1.841724753,from -8.6 to 5.3,0
1531946420006942419,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,16.93459129,from 12.48 to 24.29,5.305987835,from -17.05 to 19.73,13.95867062,from -18.26 to 21.4,-1.867956996,from -8.6 to 5.3,0
1531946420085844432,24.00944328,from - 50 to 47.3,3.791898727,from -19.3 to 22.93,54.90385818,from -177.3 to 179.2,16.71426582,from 12.48 to 24.29,5.031768799,from -17.05 to 19.73,13.95977783,from -18.26 to 21.4,-1.92329061,from -8.6 to 5.3,0
1531946420123723365,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.71426582,from 12.48 to 24.29,4.889554024,from -17.05 to 19.73,13.9621315,from -18.26 to 21.4,-1.955826521,from -8.6 to 5.3,0
1531946420166807583,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.71426582,from 12.48 to 24.29,4.81165266,from -17.05 to 19.73,13.96074772,from -18.26 to 21.4,-1.97684145,from -8.6 to 5.3,0
1531946420238430591,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.51009941,from 12.48 to 24.29,4.589531899,from -17.05 to 19.73,13.96099758,from -18.26 to 21.4,-2.028016806,from -8.6 to 5.3,0
1531946420278850057,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.28605652,from 12.48 to 24.29,4.468776703,from -17.05 to 19.73,13.94862461,from -18.26 to 21.4,-2.042176485,from -8.6 to 5.3,0
1531946420309369402,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.03386688,from 12.48 to 24.29,4.196728706,from -17.05 to 19.73,13.90194035,from -18.26 to 21.4,-2.070496798,from -8.6 to 5.3,0
1531946420354739985,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,16.03386688,from 12.48 to 24.29,4.012510777,from -17.05 to 19.73,13.85071945,from -18.26 to 21.4,-1.996776223,from -8.6 to 5.3,0
1531946420400313481,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,15.55966663,from 12.48 to 24.29,3.933886051,from -17.05 to 19.73,13.80375004,from -18.26 to 21.4,-1.878949881,from -8.6 to 5.3,0
1531946420508102160,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,15.55966663,from 12.48 to 24.29,3.914019585,from -17.05 to 19.73,13.78630352,from -18.26 to 21.4,-1.839060545,from -8.6 to 5.3,0
1531946420567474619,19.44418335,from - 50 to 47.3,6.240637779,from -19.3 to 22.93,62.59189606,from -177.3 to 179.2,15.15942574,from 12.48 to 24.29,3.851684332,from -17.05 to 19.73,13.72428608,from -18.26 to 21.4,-1.724975944,from -8.6 to 5.3,0
1531946420612214535,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,15.15942574,from 12.48 to 24.29,3.762354136,from -17.05 to 19.73,13.65272713,from -18.26 to 21.4,-1.588168263,from -8.6 to 5.3,0
1531946420660736950,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,14.84943676,from 12.48 to 24.29,3.716934443,from -17.05 to 19.73,13.60334969,from -18.26 to 21.4,-1.486865044,from -8.6 to 5.3,0
1531946420715576442,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,14.51924992,from 12.48 to 24.29,3.681627274,from -17.05 to 19.73,13.54531479,from -18.26 to 21.4,-1.386330962,from -8.6 to 5.3,0
1531946420796958288,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,14.51924992,from 12.48 to 24.29,3.663859844,from -17.05 to 19.73,13.50907612,from -18.26 to 21.4,-1.327776551,from -8.6 to 5.3,0
1531946420850914352,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,14.28020859,from 12.48 to 24.29,3.64521265,from -17.05 to 19.73,13.47621727,from -18.26 to 21.4,-1.25153172,from -8.6 to 5.3,0
1531946420900854784,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,13.98293495,from 12.48 to 24.29,3.591882229,from -17.05 to 19.73,13.38679409,from -18.26 to 21.4,-0.970285892,from -8.6 to 5.3,0
1531946420968951414,8.580525398,from - 50 to 47.3,6.013532162,from -19.3 to 22.93,68.2559433,from -177.3 to 179.2,13.98293495,from 12.48 to 24.29,3.576176167,from -17.05 to 19.73,13.35809994,from -18.26 to 21.4,-0.861373067,from -8.6 to 5.3,0
1531946421001985840,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.60558796,from 12.48 to 24.29,3.564414501,from -17.05 to 19.73,13.33292007,from -18.26 to 21.4,-0.723363042,from -8.6 to 5.3,0
1531946421073219799,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.60558796,from 12.48 to 24.29,3.540872097,from -17.05 to 19.73,13.2963295,from -18.26 to 21.4,-0.40870747,from -8.6 to 5.3,0
1531946421132443548,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.19697857,from 12.48 to 24.29,3.529705524,from -17.05 to 19.73,13.27502632,from -18.26 to 21.4,-0.263933599,from -8.6 to 5.3,0
1531946421170325170,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.19697857,from 12.48 to 24.29,3.531414986,from -17.05 to 19.73,13.24729347,from -18.26 to 21.4,-0.074705802,from -8.6 to 5.3,0
1531946421213238459,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.01127911,from 12.48 to 24.29,3.550519466,from -17.05 to 19.73,13.22791195,from -18.26 to 21.4,0.053304315,from -8.6 to 5.3,0
1531946421274185649,0.869271874,from - 50 to 47.3,4.424753666,from -19.3 to 22.93,71.01741028,from -177.3 to 179.2,13.01127911,from 12.48 to 24.29,3.570525408,from -17.05 to 19.73,13.21548462,from -18.26 to 21.4,0.174275383,from -8.6 to 5.3,0
1531946421310510628,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,13.01127911,from 12.48 to 24.29,3.575509071,from -17.05 to 19.73,13.2036829,from -18.26 to 21.4,0.302044362,from -8.6 to 5.3,0
1531946421370152783,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.75216198,from 12.48 to 24.29,3.613640308,from -17.05 to 19.73,13.17957401,from -18.26 to 21.4,0.56355077,from -8.6 to 5.3,0
1531946421410849597,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.65819073,from 12.48 to 24.29,3.619726896,from -17.05 to 19.73,13.17834377,from -18.26 to 21.4,0.631958663,from -8.6 to 5.3,0
1531946421453286436,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.61498642,from 12.48 to 24.29,3.664420128,from -17.05 to 19.73,13.17507458,from -18.26 to 21.4,0.963574946,from -8.6 to 5.3,0
1531946421510279334,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.61498642,from 12.48 to 24.29,3.696958303,from -17.05 to 19.73,13.20040894,from -18.26 to 21.4,1.085797787,from -8.6 to 5.3,0
1531946421555703383,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.49097252,from 12.48 to 24.29,3.720810652,from -17.05 to 19.73,13.24124622,from -18.26 to 21.4,1.201724887,from -8.6 to 5.3,0
1531946421617344374,-3.154695272,from - 50 to 47.3,2.272111893,from -19.3 to 22.93,70.87599945,from -177.3 to 179.2,12.49097252,from 12.48 to 24.29,3.732388496,from -17.05 to 19.73,13.24746227,from -18.26 to 21.4,1.212334394,from -8.6 to 5.3,0
1531946421690047414,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.55273724,from 12.48 to 24.29,3.751353741,from -17.05 to 19.73,13.28542042,from -18.26 to 21.4,1.284892559,from -8.6 to 5.3,0
1531946421808778501,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.60284901,from 12.48 to 24.29,3.786121607,from -17.05 to 19.73,13.32395077,from -18.26 to 21.4,1.335335851,from -8.6 to 5.3,0
1531946421904768206,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.60284901,from 12.48 to 24.29,3.811471224,from -17.05 to 19.73,13.35711002,from -18.26 to 21.4,1.383323431,from -8.6 to 5.3,0
1531946421914222036,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.689538,from 12.48 to 24.29,3.867629051,from -17.05 to 19.73,13.3941803,from -18.26 to 21.4,1.443088531,from -8.6 to 5.3,0
1531946421964577672,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.689538,from 12.48 to 24.29,3.892889738,from -17.05 to 19.73,13.40557957,from -18.26 to 21.4,1.439170122,from -8.6 to 5.3,0
1531946422026562763,-5.329892159,from - 50 to 47.3,0.320466071,from -19.3 to 22.93,68.4482193,from -177.3 to 179.2,12.689538,from 12.48 to 24.29,3.935615301,from -17.05 to 19.73,13.43408871,from -18.26 to 21.4,1.495504856,from -8.6 to 5.3,0
1531946422057190735,1.397343755,from - 50 to 47.3,-1.694697618,from -19.3 to 22.93,63.92186356,from -177.3 to 179.2,12.80173683,from 12.48 to 24.29,4.015107632,from -17.05 to 19.73,13.47382355,from -18.26 to 21.4,1.536603928,from -8.6 to 5.3,0
1531946422128609358,1.397343755,from - 50 to 47.3,-1.694697618,from -19.3 to 22.93,63.92186356,from -177.3 to 179.2,12.73648357,from 12.48 to 24.29,4.102179527,from -17.05 to 19.73,13.50936699,from -18.26 to 21.4,1.588986158,from -8.6 to 5.3,0
1531946422160518482,1.397343755,from - 50 to 47.3,-1.694697618,from -19.3 to 22.93,63.92186356,from -177.3 to 179.2,12.73648357,from 12.48 to 24.29,4.134031296,from -17.05 to 19.73,13.52816582,from -18.26 to 21.4,1.616697907,from -8.6 to 5.3,0
1531946422178484030,1.397343755,from - 50 to 47.3,-1.694697618,from -19.3 to 22.93,63.92186356,from -177.3 to 179.2,12.73648357,from 12.48 to 24.29,4.222718239,from -17.05 to 19.73,13.5759325,from -18.26 to 21.4,1.671495438,from -8.6 to 5.3,0
